,time_per_epoch,train_accuracy,train_loss,val_accuracy,val_loss,precision,recall,f1,learning_rate
76,179.84873390197754,0.671875,1.7622495889663696,0.5,1.8478853702545166,0.7370402079417293,0.671875,0.6382453954624963,0.0003645
77,179.79962182044983,0.6796875,1.7579371929168701,0.5,1.8444960117340088,0.7430471273531936,0.6796875,0.6473818630399122,0.0003645
78,179.61590695381165,0.69921875,1.7545335292816162,0.5,1.8427094221115112,0.7603956824595404,0.69921875,0.6807159334406374,0.0003645
79,179.617169380188,0.703125,1.7498434782028198,0.5,1.839888334274292,0.7642997215931562,0.703125,0.6781261958827389,0.0003645
80,179.2001929283142,0.69140625,1.7460038661956787,0.5,1.8373427391052246,0.748381706472123,0.69140625,0.6575389014543447,0.0003645
81,179.58486604690552,0.68359375,1.742114782333374,0.5,1.8341639041900635,0.7482324789839181,0.68359375,0.650522760578482,0.0003645
82,179.9670398235321,0.6875,1.7376600503921509,0.5,1.8289778232574463,0.7509628927062143,0.6875,0.6538573966194747,0.0003645
83,180.62721347808838,0.6875,1.733707308769226,0.5,1.8255592584609985,0.7491482673564327,0.6875,0.6531821243662975,0.0003645
84,181.4166555404663,0.6875,1.7296788096427917,0.5,1.8213169574737549,0.7486262309114408,0.6875,0.6547535835362157,0.0003645
85,179.96659588813782,0.6875,1.7262005805969238,0.5,1.8189303874969482,0.7504891392556403,0.6875,0.6554513555571372,0.0003645
86,179.36768412590027,0.703125,1.7214865684509277,0.5,1.8144375085830688,0.758380750598457,0.703125,0.6766686863596457,0.0003645
87,179.55626893043518,0.72265625,1.7174599766731262,0.5,1.810039758682251,0.7683109903804279,0.72265625,0.7055202269182453,0.0003645
88,179.96593713760376,0.71875,1.713564157485962,0.5,1.8055834770202637,0.7664436155492899,0.71875,0.7025350760793028,0.0003645
89,193.68241333961487,0.7109375,1.709421992301941,0.5,1.8027762174606323,0.759812060381585,0.7109375,0.6950940984169007,0.0003645
90,201.5832440853119,0.72265625,1.7054616808891296,0.5,1.798328161239624,0.7690074394413942,0.72265625,0.7110358240592014,0.0003645
91,190.41704940795898,0.734375,1.7016921043395996,0.5,1.7940154075622559,0.7766241818697175,0.734375,0.7253612512287497,0.0003645
92,193.54041838645935,0.734375,1.6976680755615234,0.5,1.7910782098770142,0.7766241818697175,0.734375,0.7253612512287497,0.0003645
93,200.78339958190918,0.73828125,1.693513035774231,0.5,1.7885910272598267,0.7806466909487764,0.73828125,0.7309678870047993,0.0003645
94,198.75543093681335,0.7421875,1.6898948550224304,0.5,1.7849771976470947,0.7822683543285806,0.7421875,0.7340427121454286,0.0003645
95,199.14968967437744,0.73828125,1.6855285167694092,0.5,1.7835153341293335,0.775434544084765,0.73828125,0.7241460472690584,0.0003645
96,198.2166407108307,0.73046875,1.6817681193351746,0.5,1.7806587219238281,0.7698798231980127,0.73046875,0.716692498270475,0.0003645
97,198.31661224365234,0.73046875,1.677748680114746,0.5,1.7767187356948853,0.7655565463109695,0.73046875,0.7168305337948955,0.0003645
98,197.29990577697754,0.73046875,1.6735923290252686,0.5,1.7729268074035645,0.766401340959765,0.73046875,0.7153761109931367,0.0003645
99,197.4174506664276,0.7421875,1.6697621941566467,0.5,1.7699147462844849,0.773463034842558,0.7421875,0.7291824557212014,0.0003645
